"date","country","confirmed","death","recovered","population","active"
2020-03-20,"Finland",450,0,10,5518050,440
2020-03-20,"France",12632,450,12,66987244,12170
2020-03-20,"French Guiana",15,0,0,-Inf,15
2020-03-20,"Gabon",3,1,0,2119275,2
2020-03-20,"Gambia",1,0,0,2280102,1
2020-03-20,"Georgia",43,0,1,3731000,42
2020-03-20,"Germany",19848,67,180,82927922,19601
2020-03-20,"Ghana",16,0,0,29767108,16
2020-03-20,"Greece",495,6,19,10727668,470
2020-03-20,"Greenland",0,0,0,56025,0
2020-03-20,"Guadeloupe",45,0,0,-Inf,45
2020-03-20,"Guam",0,0,0,165768,0
2020-03-20,"Guatemala",12,1,0,17247807,11
2020-03-20,"Guernsey",0,0,0,-Inf,0
2020-03-20,"Guinea",1,0,0,12414318,1
2020-03-20,"Guyana",7,1,0,779004,6
2020-03-20,"Haiti",2,0,0,11123176,2
2020-03-20,"Honduras",24,0,0,9587522,24
2020-03-20,"Hungary",85,3,2,9768785,80
2020-03-20,"Iceland",409,0,5,353574,404
2020-03-20,"India",244,5,20,1352617328,219
2020-03-20,"Indonesia",369,32,15,267663435,322
2020-03-20,"Iran",19644,1433,6745,81800269,11466
2020-03-20,"Iraq",208,17,49,38433600,142
2020-03-20,"Ireland",683,3,5,4853506,675
2020-03-20,"Israel",705,0,14,8883800,691
2020-03-20,"Italy",47021,4032,5129,60483973,37860
2020-03-20,"Ivory Coast",9,0,1,25069229,8
2020-03-20,"Jamaica",16,1,2,2934855,13
2020-03-20,"Japan",963,33,191,126529100,739
2020-03-20,"Jersey",0,0,0,-Inf,0
2020-03-20,"Jordan",85,0,1,9956011,84
2020-03-20,"Kazakhstan",49,3,0,18276499,46
2020-03-20,"Kenya",7,0,0,51393010,7
2020-03-20,"Kuwait",159,0,18,4137309,141
2020-03-20,"Kyrgyzstan",6,0,0,6315800,6
2020-03-20,"Latvia",111,0,1,1926542,110
2020-03-20,"Lebanon",163,4,4,6848925,155
2020-03-20,"Liberia",2,0,0,4818977,2
2020-03-20,"Liechtenstein",28,0,0,37910,28
2020-03-20,"Lithuania",49,0,1,2789533,48
2020-03-20,"Luxembourg",484,4,0,607728,480
2020-03-20,"Madagascar",3,0,0,26262368,3
2020-03-20,"Malaysia",1030,3,87,31528585,940
2020-03-20,"Maldives",13,0,0,515696,13
2020-03-20,"Malta",64,0,2,483530,62
2020-03-20,"Martinique",32,1,0,-Inf,31
2020-03-20,"Mauritania",2,0,0,4403319,2
2020-03-20,"Mauritius",12,0,0,1265303,12
2020-03-20,"Mayotte",6,0,0,-Inf,6
2020-03-20,"Mexico",164,1,4,126190788,159
2020-03-20,"Moldova",66,1,1,3545883,64
2020-03-20,"Monaco",11,0,0,38682,11
2020-03-20,"Mongolia",6,0,0,3170208,6
2020-03-20,"Montenegro",14,0,0,622345,14
2020-03-20,"Morocco",77,3,1,36029138,73
2020-03-20,"Namibia",3,0,0,2448255,3
2020-03-20,"Nepal",1,0,1,28087871,0
2020-03-20,"Netherlands",3003,107,2,17231017,2894
2020-03-20,"New Zealand",39,0,0,4885500,39
2020-03-20,"Nicaragua",1,0,0,6465513,1
2020-03-20,"Niger",1,0,0,22442948,1
2020-03-20,"Nigeria",12,0,1,195874740,11
2020-03-20,"North Macedonia",67,0,1,2082958,66
2020-03-20,"Norway",1914,7,1,5314336,1906
2020-03-20,"Oman",48,0,12,4829483,36
2020-03-20,"Pakistan",501,3,13,212215030,485
2020-03-20,"Panama",137,1,0,4176873,136
2020-03-20,"Papua New Guinea",1,0,0,8606316,1
2020-03-20,"Paraguay",13,0,0,6956071,13
2020-03-20,"Peru",234,3,1,31989256,230
2020-03-20,"Philippines",230,18,8,106651922,204
2020-03-20,"Poland",425,5,1,37978548,419
2020-03-20,"Portugal",1020,6,5,10281762,1009
2020-03-20,"Puerto Rico",0,0,0,3195153,0
2020-03-20,"Qatar",470,0,10,2781677,460
2020-03-20,"Reunion",28,0,0,-Inf,28
2020-03-20,"Romania",308,0,25,19473936,283
2020-03-20,"Russia",253,1,9,144478050,243
2020-03-20,"Rwanda",17,0,0,12301939,17
2020-03-20,"Saint Lucia",2,0,0,181889,2
2020-03-20,"Saint Vincent and the Grenadines",1,0,0,110210,1
2020-03-20,"San Marino",144,14,4,33785,126
2020-03-20,"Saudi Arabia",344,0,8,33699947,336
2020-03-20,"Senegal",38,0,2,15854360,36
2020-03-20,"Serbia",137,1,1,6982084,135
2020-03-20,"Seychelles",7,0,0,96762,7
2020-03-20,"Singapore",385,0,124,5638676,261
2020-03-20,"Slovakia",137,1,0,5447011,136
2020-03-20,"Slovenia",341,1,0,2067372,340
2020-03-20,"Somalia",1,0,0,15008154,1
2020-03-20,"South Africa",202,0,0,57779622,202
2020-03-20,"South Korea",8652,94,1540,51635256,7018
2020-03-20,"Spain",20410,1043,1588,46723749,17779
2020-03-20,"Sri Lanka",73,0,3,21670000,70
2020-03-20,"Sudan",2,1,0,41801533,1
2020-03-20,"Suriname",4,0,0,575991,4
2020-03-20,"Sweden",1639,16,16,10183175,1607
2020-03-20,"Switzerland",5294,54,15,8516543,5225
2020-03-20,"Taiwan",135,2,26,-Inf,107
2020-03-20,"Tanzania",6,0,0,56318348,6
2020-03-20,"Thailand",322,1,42,69428524,279
2020-03-20,"Togo",9,0,1,7889094,8
2020-03-20,"Trinidad and Tobago",9,0,0,1389858,9
2020-03-20,"Tunisia",54,1,0,11565204,53
2020-03-20,"Turkey",359,4,0,82319724,355
2020-03-20,"UK",4014,178,67,66488991,3769
2020-03-20,"Ukraine",29,3,0,44622516,26
2020-03-20,"United Arab Emirates",140,2,31,9630959,107
2020-03-20,"Uruguay",94,0,0,3449299,94
2020-03-20,"US",19101,244,147,327167434,18710
2020-03-20,"Uzbekistan",33,0,0,32955400,33
2020-03-20,"Vatican",1,0,0,-Inf,1
2020-03-20,"Venezuela",42,0,0,28870195,42
2020-03-20,"Vietnam",91,0,16,95540395,75
2020-03-20,"Zambia",2,0,0,17351822,2
2020-03-20,"Zimbabwe",1,0,0,14439018,1
2020-03-21,"Afghanistan",24,0,1,37172386,23
2020-03-21,"Albania",76,2,2,2866376,72
2020-03-21,"Algeria",139,15,32,42228429,92
2020-03-21,"Andorra",88,0,1,77006,87
2020-03-21,"Angola",2,0,0,30809762,2
2020-03-21,"Antigua and Barbuda",1,0,0,96286,1
2020-03-21,"Argentina",158,4,3,44494502,151
2020-03-21,"Armenia",160,0,1,2951776,159
2020-03-21,"Australia",1071,7,26,24992369,1038
2020-03-21,"Austria",2814,8,9,8847037,2797
2020-03-21,"Azerbaijan",53,1,11,9942334,41
2020-03-21,"Bahamas",4,0,0,385640,4
2020-03-21,"Bahrain",305,1,125,1569439,179
2020-03-21,"Bangladesh",25,2,3,161356039,20
2020-03-21,"Barbados",6,0,0,286641,6
2020-03-21,"Belarus",76,0,15,9485386,61
2020-03-21,"Belgium",2815,67,263,11422068,2485
2020-03-21,"Benin",2,0,0,11485048,2
2020-03-21,"Bhutan",2,0,0,754394,2
2020-03-21,"Bolivia",19,0,0,11353142,19
2020-03-21,"Bosnia and Herzegovina",93,1,2,3323929,90
2020-03-21,"Brazil",1021,15,2,209469333,1004
2020-03-21,"Brunei",83,0,2,428962,81
2020-03-21,"Bulgaria",163,3,3,7024216,157
2020-03-21,"Burkina Faso",64,2,5,19751535,57
2020-03-21,"Cabo Verde",3,0,0,-Inf,3
2020-03-21,"Cambodia",53,0,1,16249798,52
2020-03-21,"Cameroon",27,0,0,25216237,27
2020-03-21,"Canada",1278,19,10,37058856,1249
2020-03-21,"Cape Verde",1,0,0,543767,1
2020-03-21,"Central African Republic",3,0,0,4666377,3
2020-03-21,"Chad",1,0,0,15477751,1
2020-03-21,"Chile",537,0,6,18729160,531
2020-03-21,"China",81305,3259,71857,1392730000,6189
2020-03-21,"Colombia",196,0,1,49648685,195
2020-03-21,"Congo (Brazzaville)",3,0,0,5244363,3
2020-03-21,"Congo (Kinshasa)",23,1,0,84068091,22
2020-03-21,"Costa Rica",117,2,2,4999441,113
2020-03-21,"Croatia",206,1,5,4089400,200
2020-03-21,"Cuba",21,1,0,11338138,20
2020-03-21,"Cyprus",84,0,0,1189265,84
2020-03-21,"Czech Republic",995,0,6,10625695,989
2020-03-21,"Denmark",1420,13,1,5797446,1406
2020-03-21,"Djibouti",1,0,0,958920,1
2020-03-21,"Dominican Republic",112,2,0,10627165,110
2020-03-21,"East Timor",1,0,0,1267972,1
2020-03-21,"Ecuador",506,7,3,17084357,496
2020-03-21,"Egypt",294,10,41,98423595,243
2020-03-21,"El Salvador",3,0,0,6420744,3
2020-03-21,"Equatorial Guinea",6,0,0,1308974,6
2020-03-21,"Eritrea",1,0,0,-Inf,1
2020-03-21,"Estonia",306,0,1,1320884,305
2020-03-21,"Eswatini",1,0,0,-Inf,1
2020-03-21,"Ethiopia",9,0,0,109224559,9
2020-03-21,"Fiji",1,0,0,883483,1
2020-03-21,"Finland",523,1,10,5518050,512
2020-03-21,"France",14308,562,12,66987244,13734
2020-03-21,"French Guiana",18,0,6,-Inf,12
2020-03-21,"Gabon",4,1,0,2119275,3
2020-03-21,"Gambia",1,0,0,2280102,1
2020-03-21,"Georgia",49,0,1,3731000,48
2020-03-21,"Germany",22213,84,233,82927922,21896
2020-03-21,"Ghana",19,1,0,29767108,18
2020-03-21,"Greece",530,13,19,10727668,498
2020-03-21,"Greenland",0,0,0,56025,0
2020-03-21,"Guadeloupe",53,0,0,-Inf,53
2020-03-21,"Guam",0,0,0,165768,0
2020-03-21,"Guatemala",17,1,0,17247807,16
2020-03-21,"Guernsey",0,0,0,-Inf,0
2020-03-21,"Guinea",2,0,0,12414318,2
2020-03-21,"Guyana",7,1,0,779004,6
2020-03-21,"Haiti",2,0,0,11123176,2
2020-03-21,"Honduras",24,0,0,9587522,24
2020-03-21,"Hungary",103,4,7,9768785,92
2020-03-21,"Iceland",473,1,22,353574,450
2020-03-21,"India",330,4,23,1352617328,303
2020-03-21,"Indonesia",450,38,15,267663435,397
2020-03-21,"Iran",20610,1556,7635,81800269,11419
2020-03-21,"Iraq",214,17,51,38433600,146
2020-03-21,"Ireland",785,3,5,4853506,777
2020-03-21,"Israel",883,1,36,8883800,846
2020-03-21,"Italy",53578,4825,6072,60483973,42681
2020-03-21,"Ivory Coast",14,0,1,25069229,13
2020-03-21,"Jamaica",16,1,2,2934855,13
2020-03-21,"Japan",1007,35,232,126529100,740
2020-03-21,"Jersey",0,0,0,-Inf,0
2020-03-21,"Jordan",85,0,1,9956011,84
2020-03-21,"Kazakhstan",53,0,0,18276499,53
2020-03-21,"Kenya",7,0,0,51393010,7
2020-03-21,"Kuwait",176,0,27,4137309,149
2020-03-21,"Kyrgyzstan",14,0,0,6315800,14
2020-03-21,"Latvia",124,0,1,1926542,123
2020-03-21,"Lebanon",187,4,4,6848925,179
2020-03-21,"Liberia",3,0,0,4818977,3
2020-03-21,"Liechtenstein",37,0,0,37910,37
2020-03-21,"Lithuania",83,1,1,2789533,81
2020-03-21,"Luxembourg",670,8,0,607728,662
2020-03-21,"Madagascar",3,0,0,26262368,3
2020-03-21,"Malaysia",1183,4,114,31528585,1065
2020-03-21,"Maldives",13,0,0,515696,13
2020-03-21,"Malta",73,0,2,483530,71
2020-03-21,"Martinique",32,1,0,-Inf,31
2020-03-21,"Mauritania",2,0,0,4403319,2
2020-03-21,"Mauritius",14,1,0,1265303,13
2020-03-21,"Mayotte",7,0,0,-Inf,7
2020-03-21,"Mexico",203,2,4,126190788,197
2020-03-21,"Moldova",80,1,1,3545883,78
2020-03-21,"Monaco",11,0,0,38682,11
2020-03-21,"Mongolia",10,0,0,3170208,10
2020-03-21,"Montenegro",14,0,0,622345,14
2020-03-21,"Morocco",96,3,3,36029138,90
2020-03-21,"Namibia",3,0,0,2448255,3
2020-03-21,"Nepal",1,0,1,28087871,0
2020-03-21,"Netherlands",3640,137,2,17231017,3501
2020-03-21,"New Zealand",52,0,0,4885500,52
2020-03-21,"Nicaragua",2,0,0,6465513,2
2020-03-21,"Niger",1,0,0,22442948,1
2020-03-21,"Nigeria",22,0,1,195874740,21
2020-03-21,"North Macedonia",85,0,1,2082958,84
2020-03-21,"Norway",2118,7,1,5314336,2110
2020-03-21,"Oman",52,0,12,4829483,40
2020-03-21,"Pakistan",730,3,13,212215030,714
2020-03-21,"Panama",200,1,0,4176873,199
2020-03-21,"Papua New Guinea",1,0,0,8606316,1
2020-03-21,"Paraguay",18,1,0,6956071,17
2020-03-21,"Peru",318,5,1,31989256,312
2020-03-21,"Philippines",307,19,13,106651922,275
2020-03-21,"Poland",536,5,1,37978548,530
2020-03-21,"Portugal",1280,12,5,10281762,1263
2020-03-21,"Puerto Rico",0,0,0,3195153,0
2020-03-21,"Qatar",481,0,27,2781677,454
2020-03-21,"Reunion",45,0,0,-Inf,45
2020-03-21,"Romania",367,0,52,19473936,315
2020-03-21,"Russia",306,1,12,144478050,293
2020-03-21,"Rwanda",17,0,0,12301939,17
2020-03-21,"Saint Lucia",2,0,0,181889,2
2020-03-21,"Saint Vincent and the Grenadines",1,0,0,110210,1
2020-03-21,"San Marino",144,20,4,33785,120
2020-03-21,"Saudi Arabia",392,0,16,33699947,376
2020-03-21,"Senegal",47,0,5,15854360,42
2020-03-21,"Serbia",173,1,1,6982084,171
2020-03-21,"Seychelles",7,0,0,96762,7
2020-03-21,"Singapore",432,2,140,5638676,290
2020-03-21,"Slovakia",178,1,0,5447011,177
2020-03-21,"Slovenia",383,1,0,2067372,382
2020-03-21,"Somalia",1,0,0,15008154,1
2020-03-21,"South Africa",240,0,0,57779622,240
2020-03-21,"South Korea",8799,102,1540,51635256,7157
2020-03-21,"Spain",25374,1375,2125,46723749,21874
2020-03-21,"Sri Lanka",77,0,1,21670000,76
2020-03-21,"Sudan",2,1,0,41801533,1
2020-03-21,"Suriname",4,0,0,575991,4
2020-03-21,"Sweden",1763,20,16,10183175,1727
2020-03-21,"Switzerland",6575,75,15,8516543,6485
2020-03-21,"Taiwan",153,2,28,-Inf,123
2020-03-21,"Tanzania",6,0,0,56318348,6
2020-03-21,"Thailand",411,1,42,69428524,368
2020-03-21,"Togo",16,0,1,7889094,15
2020-03-21,"Trinidad and Tobago",49,0,1,1389858,48
2020-03-21,"Tunisia",60,1,0,11565204,59
2020-03-21,"Turkey",670,9,0,82319724,661
2020-03-21,"Uganda",1,0,0,42723139,1
2020-03-21,"UK",5067,234,67,66488991,4766
2020-03-21,"Ukraine",47,3,1,44622516,43
2020-03-21,"United Arab Emirates",153,2,38,9630959,113
2020-03-21,"Uruguay",110,0,0,3449299,110
2020-03-21,"US",25493,307,171,327167434,25015
2020-03-21,"Uzbekistan",43,0,0,32955400,43
2020-03-21,"Vatican",1,0,0,-Inf,1
2020-03-21,"Venezuela",70,0,0,28870195,70
2020-03-21,"Vietnam",94,0,17,95540395,77
2020-03-21,"Zambia",2,0,0,17351822,2
2020-03-21,"Zimbabwe",3,0,0,14439018,3
2020-03-22,"Afghanistan",40,1,1,37172386,38
2020-03-22,"Albania",89,2,2,2866376,85
2020-03-22,"Algeria",201,17,65,42228429,119
2020-03-22,"Andorra",113,1,1,77006,111
2020-03-22,"Angola",2,0,0,30809762,2
2020-03-22,"Antigua and Barbuda",1,0,0,96286,1
2020-03-22,"Argentina",266,4,27,44494502,235
2020-03-22,"Armenia",194,0,2,2951776,192
2020-03-22,"Australia",1490,7,92,24992369,1391
2020-03-22,"Austria",3580,16,9,8847037,3555
2020-03-22,"Azerbaijan",65,1,11,9942334,53
2020-03-22,"Bahamas",4,0,0,385640,4
2020-03-22,"Bahrain",334,2,149,1569439,183
2020-03-22,"Bangladesh",27,2,3,161356039,22
2020-03-22,"Barbados",14,0,0,286641,14
2020-03-22,"Belarus",76,0,15,9485386,61
2020-03-22,"Belgium",3401,75,263,11422068,3063
2020-03-22,"Benin",2,0,0,11485048,2
2020-03-22,"Bhutan",2,0,0,754394,2
2020-03-22,"Bolivia",24,0,0,11353142,24
2020-03-22,"Bosnia and Herzegovina",126,1,2,3323929,123
2020-03-22,"Brazil",1546,25,2,209469333,1519
2020-03-22,"Brunei",88,0,2,428962,86
2020-03-22,"Bulgaria",187,3,3,7024216,181
2020-03-22,"Burkina Faso",75,4,5,19751535,66
2020-03-22,"Cabo Verde",3,0,0,-Inf,3
2020-03-22,"Cambodia",84,0,2,16249798,82
2020-03-22,"Cameroon",40,0,2,25216237,38
2020-03-22,"Canada",1470,21,0,37058856,1449
2020-03-22,"Central African Republic",3,0,0,4666377,3
2020-03-22,"Chad",1,0,0,15477751,1
2020-03-22,"Chile",632,1,8,18729160,623
2020-03-22,"China",81397,3265,72362,1392730000,5770
2020-03-22,"Colombia",231,2,3,49648685,226
2020-03-22,"Congo (Brazzaville)",3,0,0,5244363,3
2020-03-22,"Congo (Kinshasa)",30,1,0,84068091,29
2020-03-22,"Costa Rica",134,2,2,4999441,130
2020-03-22,"Croatia",254,1,5,4089400,248
2020-03-22,"Cuba",35,1,0,11338138,34
2020-03-22,"Cyprus",95,1,3,1189265,91
2020-03-22,"Czech Republic",1120,1,6,10625695,1113
2020-03-22,"Denmark",1514,13,4,5797446,1497
2020-03-22,"Djibouti",1,0,0,958920,1
2020-03-22,"Dominica",1,0,0,71625,1
2020-03-22,"Dominican Republic",202,3,0,10627165,199
2020-03-22,"Ecuador",789,14,3,17084357,772
2020-03-22,"Egypt",327,14,56,98423595,257
2020-03-22,"El Salvador",3,0,0,6420744,3
2020-03-22,"Equatorial Guinea",6,0,0,1308974,6
2020-03-22,"Eritrea",1,0,0,-Inf,1
2020-03-22,"Estonia",326,0,4,1320884,322
2020-03-22,"Eswatini",4,0,0,-Inf,4
2020-03-22,"Ethiopia",11,0,0,109224559,11
2020-03-22,"Fiji",2,0,0,883483,2
2020-03-22,"Finland",626,1,10,5518050,615
2020-03-22,"France",16214,676,2201,66987244,13337
2020-03-22,"Gabon",5,1,0,2119275,4
2020-03-22,"Gambia",1,0,0,2280102,1
2020-03-22,"Georgia",54,0,1,3731000,53
2020-03-22,"Germany",24873,94,266,82927922,24513
2020-03-22,"Ghana",23,1,0,29767108,22
2020-03-22,"Greece",624,15,19,10727668,590
2020-03-22,"Grenada",1,0,0,111454,1
2020-03-22,"Guatemala",19,1,0,17247807,18
2020-03-22,"Guinea",2,0,0,12414318,2
2020-03-22,"Guyana",18,1,0,779004,17
2020-03-22,"Haiti",2,0,0,11123176,2
2020-03-22,"Honduras",26,0,0,9587522,26
2020-03-22,"Hungary",131,6,16,9768785,109
2020-03-22,"Iceland",568,1,5,353574,562
2020-03-22,"India",396,7,24,1352617328,365
2020-03-22,"Indonesia",514,48,29,267663435,437
2020-03-22,"Iran",21638,1685,7635,81800269,12318
2020-03-22,"Iraq",233,20,57,38433600,156
2020-03-22,"Ireland",906,4,5,4853506,897
2020-03-22,"Israel",1071,1,37,8883800,1033
2020-03-22,"Italy",59138,5476,7024,60483973,46638
2020-03-22,"Ivory Coast",14,0,1,25069229,13
2020-03-22,"Jamaica",19,1,2,2934855,16
2020-03-22,"Japan",1086,36,235,126529100,815
2020-03-22,"Jordan",112,0,1,9956011,111
2020-03-22,"Kazakhstan",59,0,0,18276499,59
2020-03-22,"Kenya",15,0,0,51393010,15
2020-03-22,"Kuwait",188,0,30,4137309,158
2020-03-22,"Kyrgyzstan",14,0,0,6315800,14
2020-03-22,"Latvia",139,0,1,1926542,138
2020-03-22,"Lebanon",248,4,8,6848925,236
2020-03-22,"Liberia",3,0,0,4818977,3
2020-03-22,"Liechtenstein",37,0,0,37910,37
2020-03-22,"Lithuania",129,1,1,2789533,127
2020-03-22,"Luxembourg",798,8,6,607728,784
2020-03-22,"Madagascar",3,0,0,26262368,3
2020-03-22,"Malaysia",1306,10,139,31528585,1157
2020-03-22,"Maldives",13,0,3,515696,10
2020-03-22,"Malta",90,0,2,483530,88
2020-03-22,"Mauritania",2,0,0,4403319,2
2020-03-22,"Mauritius",28,2,0,1265303,26
2020-03-22,"Mexico",251,2,4,126190788,245
2020-03-22,"Moldova",94,1,1,3545883,92
2020-03-22,"Monaco",23,0,1,38682,22
2020-03-22,"Mongolia",10,0,0,3170208,10
2020-03-22,"Montenegro",21,0,0,622345,21
2020-03-22,"Morocco",115,4,3,36029138,108
2020-03-22,"Mozambique",1,0,0,29495962,1
2020-03-22,"Namibia",3,0,0,2448255,3
2020-03-22,"Nepal",1,0,1,28087871,0
2020-03-22,"Netherlands",4217,180,3,17231017,4034
2020-03-22,"New Zealand",102,0,0,4885500,102
2020-03-22,"Nicaragua",2,0,0,6465513,2
2020-03-22,"Niger",2,0,0,22442948,2
2020-03-22,"Nigeria",30,0,2,195874740,28
2020-03-22,"North Macedonia",115,1,1,2082958,113
2020-03-22,"Norway",2263,7,6,5314336,2250
2020-03-22,"Oman",55,0,17,4829483,38
2020-03-22,"Pakistan",776,4,13,212215030,759
2020-03-22,"Panama",313,3,1,4176873,309
2020-03-22,"Papua New Guinea",1,0,0,8606316,1
2020-03-22,"Paraguay",22,1,0,6956071,21
2020-03-22,"Peru",363,5,1,31989256,357
2020-03-22,"Philippines",380,25,15,106651922,340
2020-03-22,"Poland",634,7,13,37978548,614
2020-03-22,"Portugal",1600,14,5,10281762,1581
2020-03-22,"Qatar",494,0,33,2781677,461
2020-03-22,"Romania",433,3,64,19473936,366
2020-03-22,"Russia",367,1,16,144478050,350
2020-03-22,"Rwanda",19,0,0,12301939,19
2020-03-22,"Saint Lucia",2,0,0,181889,2
2020-03-22,"Saint Vincent and the Grenadines",1,0,0,110210,1
2020-03-22,"San Marino",175,20,4,33785,151
2020-03-22,"Saudi Arabia",511,0,17,33699947,494
2020-03-22,"Senegal",67,0,5,15854360,62
2020-03-22,"Serbia",222,2,2,6982084,218
2020-03-22,"Seychelles",7,0,0,96762,7
2020-03-22,"Singapore",455,2,144,5638676,309
2020-03-22,"Slovakia",185,0,7,5447011,178
2020-03-22,"Slovenia",414,2,0,2067372,412
2020-03-22,"Somalia",1,0,0,15008154,1
2020-03-22,"South Africa",274,0,2,57779622,272
2020-03-22,"South Korea",8897,104,2909,51635256,5884
2020-03-22,"Spain",28603,1756,2125,46723749,24722
2020-03-22,"Sri Lanka",82,0,3,21670000,79
2020-03-22,"Sudan",2,1,0,41801533,1
2020-03-22,"Suriname",5,0,0,575991,5
2020-03-22,"Sweden",1931,21,16,10183175,1894
2020-03-22,"Switzerland",7474,98,131,8516543,7245
2020-03-22,"Syria",1,0,0,16906283,1
2020-03-22,"Taiwan",169,2,28,-Inf,139
2020-03-22,"Tanzania",12,0,0,56318348,12
2020-03-22,"Thailand",599,1,44,69428524,554
2020-03-22,"Timor-Leste",1,0,0,-Inf,1
2020-03-22,"Togo",16,0,0,7889094,16
2020-03-22,"Trinidad and Tobago",50,0,0,1389858,50
2020-03-22,"Tunisia",75,3,1,11565204,71
2020-03-22,"Turkey",1236,30,0,82319724,1206
2020-03-22,"Uganda",1,0,0,42723139,1
2020-03-22,"UK",5741,282,95,66488991,5364
2020-03-22,"Ukraine",73,3,1,44622516,69
2020-03-22,"United Arab Emirates",153,2,38,9630959,113
2020-03-22,"Uruguay",135,0,0,3449299,135
2020-03-22,"US",33746,427,0,327167434,33319
2020-03-22,"Uzbekistan",43,0,0,32955400,43
2020-03-22,"Vatican",1,0,0,-Inf,1
2020-03-22,"Venezuela",70,0,15,28870195,55
2020-03-22,"Vietnam",113,0,17,95540395,96
2020-03-22,"Zambia",3,0,0,17351822,3
2020-03-22,"Zimbabwe",3,0,0,14439018,3
2020-03-23,"Afghanistan",40,1,1,37172386,38
2020-03-23,"Albania",104,4,2,2866376,98
2020-03-23,"Algeria",230,17,65,42228429,148
2020-03-23,"Andorra",133,1,1,77006,131
2020-03-23,"Angola",3,0,0,30809762,3
2020-03-23,"Antigua and Barbuda",3,0,0,96286,3
2020-03-23,"Argentina",266,4,27,44494502,235
2020-03-23,"Armenia",235,0,2,2951776,233
2020-03-23,"Australia",1682,7,119,24992369,1556
2020-03-23,"Austria",4474,21,9,8847037,4444
2020-03-23,"Azerbaijan",72,1,10,9942334,61
2020-03-23,"Bahamas",4,0,0,385640,4
2020-03-23,"Bahrain",377,2,164,1569439,211
2020-03-23,"Bangladesh",33,3,5,161356039,25
2020-03-23,"Barbados",17,0,0,286641,17
2020-03-23,"Belarus",81,0,22,9485386,59
2020-03-23,"Belgium",3743,88,401,11422068,3254
2020-03-23,"Belize",1,0,0,383071,1
2020-03-23,"Benin",5,0,0,11485048,5
2020-03-23,"Bhutan",2,0,0,754394,2
2020-03-23,"Bolivia",27,0,0,11353142,27
2020-03-23,"Bosnia and Herzegovina",132,1,2,3323929,129
2020-03-23,"Brazil",1924,34,2,209469333,1888
2020-03-23,"Brunei",91,0,2,428962,89
2020-03-23,"Bulgaria",201,3,3,7024216,195
2020-03-23,"Burkina Faso",99,4,5,19751535,90
2020-03-23,"Cabo Verde",3,0,0,-Inf,3
2020-03-23,"Cambodia",87,0,2,16249798,85
2020-03-23,"Cameroon",56,0,2,25216237,54
2020-03-23,"Canada",2088,25,0,37058856,2063
2020-03-23,"Central African Republic",3,0,0,4666377,3
2020-03-23,"Chad",1,0,0,15477751,1
2020-03-23,"Chile",746,2,11,18729160,733
2020-03-23,"China",81496,3274,72819,1392730000,5403
2020-03-23,"Colombia",277,3,3,49648685,271
2020-03-23,"Congo (Brazzaville)",4,0,0,5244363,4
2020-03-23,"Congo (Kinshasa)",36,1,0,84068091,35
2020-03-23,"Costa Rica",158,2,2,4999441,154
2020-03-23,"Croatia",315,1,5,4089400,309
2020-03-23,"Cuba",40,1,0,11338138,39
2020-03-23,"Cyprus",116,1,3,1189265,112
2020-03-23,"Czech Republic",1236,1,7,10625695,1228
2020-03-23,"Denmark",1572,24,24,5797446,1524
2020-03-23,"Djibouti",3,0,0,958920,3
2020-03-23,"Dominica",2,0,0,71625,2
2020-03-23,"Dominican Republic",245,3,3,10627165,239
2020-03-23,"Ecuador",981,18,3,17084357,960
2020-03-23,"Egypt",366,19,68,98423595,279
2020-03-23,"El Salvador",3,0,0,6420744,3
2020-03-23,"Equatorial Guinea",9,0,0,1308974,9
2020-03-23,"Eritrea",1,0,0,-Inf,1
2020-03-23,"Estonia",352,0,4,1320884,348
2020-03-23,"Eswatini",4,0,0,-Inf,4
2020-03-23,"Ethiopia",11,0,0,109224559,11
2020-03-23,"Fiji",3,0,0,883483,3
2020-03-23,"Finland",700,1,10,5518050,689
2020-03-23,"France",20123,862,2207,66987244,17054
2020-03-23,"Gabon",5,1,0,2119275,4
2020-03-23,"Gambia",2,1,0,2280102,1
2020-03-23,"Georgia",61,0,8,3731000,53
2020-03-23,"Germany",29056,123,453,82927922,28480
2020-03-23,"Ghana",27,2,0,29767108,25
2020-03-23,"Greece",695,17,29,10727668,649
2020-03-23,"Grenada",1,0,0,111454,1
2020-03-23,"Guatemala",20,1,0,17247807,19
2020-03-23,"Guinea",4,0,0,12414318,4
2020-03-23,"Guyana",20,1,0,779004,19
2020-03-23,"Haiti",6,0,0,11123176,6
2020-03-23,"Honduras",27,0,0,9587522,27
2020-03-23,"Hungary",167,7,16,9768785,144
2020-03-23,"Iceland",588,1,51,353574,536
2020-03-23,"India",499,10,34,1352617328,455
2020-03-23,"Indonesia",579,49,30,267663435,500
2020-03-23,"Iran",23049,1812,8376,81800269,12861
2020-03-23,"Iraq",266,23,62,38433600,181
2020-03-23,"Ireland",1125,6,5,4853506,1114
2020-03-23,"Israel",1442,1,41,8883800,1400
2020-03-23,"Italy",63927,6077,7432,60483973,50418
2020-03-23,"Ivory Coast",25,0,2,25069229,23
2020-03-23,"Jamaica",19,1,2,2934855,16
2020-03-23,"Japan",1128,42,235,126529100,851
2020-03-23,"Jordan",127,0,1,9956011,126
