"date","country","region","confirmed","death","recovered","iso3","population"
2020-03-24,"Italy","Marche",2736,231,8,"ITA",1531753
2020-03-24,"Italy","Molise",73,8,10,"ITA",308493
2020-03-24,"Italy","P.A. Bolzano",781,38,44,"ITA",527750
2020-03-24,"Italy","P.A. Trento",1110,56,79,"ITA",539898
2020-03-24,"Italy","Piemonte",5515,374,17,"ITA",4375865
2020-03-24,"Italy","Puglia",1005,44,21,"ITA",4048242
2020-03-24,"Italy","Sardegna",421,15,11,"ITA",1648176
2020-03-24,"Italy","Sicilia",846,20,27,"ITA",5026989
2020-03-24,"Italy","Toscana",2699,129,51,"ITA",3736968
2020-03-24,"Italy","Umbria",648,19,5,"ITA",884640
2020-03-24,"Italy","Valle d'Aosta",400,19,2,"ITA",126202
2020-03-24,"Italy","Veneto",5948,216,381,"ITA",4903722
2020-03-24,"Ivory Coast","",73,0,2,"CIV",25069229
2020-03-24,"Jamaica","",21,1,2,"JAM",2934855
2020-03-24,"Japan","",1193,43,285,"JPN",126529100
2020-03-24,"Jordan","",154,0,1,"JOR",9956011
2020-03-24,"Kazakhstan","",72,0,0,"KAZ",18276499
2020-03-24,"Kenya","",25,0,0,"KEN",51393010
2020-03-24,"Kuwait","",191,0,39,"KWT",4137309
2020-03-24,"Kyrgyzstan","",42,0,0,"KGZ",6315800
2020-03-24,"Laos","",2,0,0,"LAO",7061507
2020-03-24,"Latvia","",197,0,1,"LVA",1926542
2020-03-24,"Lebanon","",318,4,8,"LBN",6848925
2020-03-24,"Liberia","",3,0,0,"LBR",4818977
2020-03-24,"Libya","",1,0,0,"LBY",6678567
2020-03-24,"Liechtenstein","",51,0,0,"LIE",37910
2020-03-24,"Lithuania","",209,2,1,"LTU",2789533
2020-03-24,"Luxembourg","",1099,8,6,"LUX",607728
2020-03-24,"Madagascar","",17,0,0,"MDG",26262368
2020-03-24,"Malaysia","",1624,16,183,"MYS",31528585
2020-03-24,"Maldives","",13,0,5,"MDV",515696
2020-03-24,"Malta","",110,0,2,"MLT",483530
2020-03-24,"Mauritania","",2,0,0,"MRT",4403319
2020-03-24,"Mauritius","",42,2,0,"MUS",1265303
2020-03-24,"Mexico","",367,4,4,"MEX",126190788
2020-03-24,"Moldova","",125,1,2,"MDA",3545883
2020-03-24,"Monaco","",23,0,1,"MCO",38682
2020-03-24,"Mongolia","",10,0,0,"MNG",3170208
2020-03-24,"Montenegro","",47,1,0,"MNE",622345
2020-03-24,"Morocco","",170,5,6,"MAR",36029138
2020-03-24,"Mozambique","",3,0,0,"MOZ",29495962
2020-03-24,"Namibia","",7,0,2,"NAM",2448255
2020-03-24,"Nepal","",2,0,1,"NPL",28087871
2020-03-24,"Netherlands","",5560,276,2,"NLD",17231017
2020-03-24,"Netherlands","Curacao",6,1,0,"NLD",17231017
2020-03-24,"Netherlands","Aruba",12,0,1,"NLD",17231017
2020-03-24,"Netherlands","Sint Maarten",2,0,0,"NLD",17231017
2020-03-24,"New Zealand","",155,0,12,"NZL",4885500
2020-03-24,"Nicaragua","",2,0,0,"NIC",6465513
2020-03-24,"Niger","",3,0,0,"NER",22442948
2020-03-24,"Nigeria","",44,1,2,"NGA",195874740
2020-03-24,"North Macedonia","",148,2,1,"MKD",2082958
2020-03-24,"Norway","",2863,12,6,"NOR",5314336
2020-03-24,"Oman","",84,0,17,"OMN",4829483
2020-03-24,"Pakistan","",972,7,18,"PAK",212215030
2020-03-24,"Panama","",345,6,1,"PAN",4176873
2020-03-24,"Papua New Guinea","",1,0,0,"PNG",8606316
2020-03-24,"Paraguay","",27,2,0,"PRY",6956071
2020-03-24,"Peru","",416,7,1,"PER",31989256
2020-03-24,"Philippines","",552,35,20,"PHL",106651922
2020-03-24,"Poland","",901,10,1,"POL",37978548
2020-03-24,"Portugal","",2362,33,22,"PRT",10281762
2020-03-24,"Qatar","",526,0,41,"QAT",2781677
2020-03-24,"Romania","",794,11,79,"ROU",19473936
2020-03-24,"Russia","",495,1,22,"RUS",144478050
2020-03-24,"Rwanda","",40,0,0,"RWA",12301939
2020-03-24,"Saint Lucia","",3,0,0,"LCA",181889
2020-03-24,"Saint Vincent and the Grenadines","",1,0,0,"VCT",110210
2020-03-24,"San Marino","",187,21,4,"SMR",33785
2020-03-24,"Saudi Arabia","",767,1,28,"SAU",33699947
2020-03-24,"Senegal","",86,0,8,"SEN",15854360
2020-03-24,"Serbia","",303,3,15,"SRB",6982084
2020-03-24,"Seychelles","",7,0,0,"SYC",96762
2020-03-24,"Singapore","",558,2,156,"SGP",5638676
2020-03-24,"Slovakia","",204,0,7,"SVK",5447011
2020-03-24,"Slovenia","",480,4,3,"SVN",2067372
2020-03-24,"Somalia","",1,0,0,"SOM",15008154
2020-03-24,"South Africa","",554,0,4,"ZAF",57779622
2020-03-24,"South Korea","",9037,120,3507,"KOR",51635256
2020-03-24,"Spain","",39885,2808,3794,"ESP",46723749
2020-03-24,"Sri Lanka","",102,0,2,"LKA",21670000
2020-03-24,"Sudan","",3,1,0,"SDN",41801533
2020-03-24,"Suriname","",7,0,0,"SUR",575991
2020-03-24,"Sweden","",2286,36,16,"SWE",10183175
2020-03-24,"Switzerland","",9877,122,131,"CHE",8516543
2020-03-24,"Syria","",1,0,0,"SYR",16906283
2020-03-24,"Taiwan","",215,2,29,"TWN",NA
2020-03-24,"Tanzania","",12,0,0,"TZA",56318348
2020-03-24,"Thailand","",827,4,52,"THA",69428524
2020-03-24,"Timor-Leste","",1,0,0,NA,NA
2020-03-24,"Togo","",20,0,1,"TGO",7889094
2020-03-24,"Trinidad and Tobago","",57,0,0,"TTO",1389858
2020-03-24,"Tunisia","",114,4,1,"TUN",11565204
2020-03-24,"Turkey","",1872,44,0,"TUR",82319724
2020-03-24,"Uganda","",9,0,0,"UGA",42723139
2020-03-24,"UK","",8077,422,135,"GBR",66488991
2020-03-24,"UK","Channel Islands",36,0,0,"GBR",66488991
2020-03-24,"UK","Gibraltar",15,0,5,"GBR",66488991
2020-03-24,"UK","Cayman Islands",6,1,0,"GBR",66488991
2020-03-24,"UK","Montserrat",1,0,0,"GBR",66488991
2020-03-24,"UK","Bermuda",6,0,0,"GBR",66488991
2020-03-24,"UK","Isle of Man",23,0,0,"GBR",66488991
2020-03-24,"Ukraine","",97,3,1,"UKR",44622516
2020-03-24,"United Arab Emirates","",248,2,45,"ARE",9630959
2020-03-24,"Uruguay","",162,0,0,"URY",3449299
2020-03-24,"US","Washington",2328,116,0,"USA",327167434
2020-03-24,"US","Illinois",1537,16,0,"USA",327167434
2020-03-24,"US","Arizona",326,5,0,"USA",327167434
2020-03-24,"US","California",2538,50,0,"USA",327167434
2020-03-24,"US","Alaska",34,0,0,"USA",327167434
2020-03-24,"US","Arkansas",219,2,0,"USA",327167434
2020-03-24,"US","Colorado",723,8,0,"USA",327167434
2020-03-24,"US","Connecticut",618,12,0,"USA",327167434
2020-03-24,"US","Delaware",104,0,0,"USA",327167434
2020-03-24,"US","Diamond Princess",49,0,0,"USA",327167434
2020-03-24,"US","District of Columbia",141,2,0,"USA",327167434
2020-03-24,"US","Florida",1412,18,0,"USA",327167434
2020-03-24,"US","Georgia",1026,32,0,"USA",327167434
2020-03-24,"US","Grand Princess",28,1,0,"USA",327167434
2020-03-24,"US","Hawaii",90,1,0,"USA",327167434
2020-03-24,"US","Idaho",81,0,0,"USA",327167434
2020-03-24,"US","Indiana",368,12,0,"USA",327167434
2020-03-24,"US","Iowa",124,0,0,"USA",327167434
2020-03-24,"US","Kansas",100,2,0,"USA",327167434
2020-03-24,"US","Kentucky",162,4,0,"USA",327167434
2020-03-24,"US","Louisiana",1388,46,0,"USA",327167434
2020-03-24,"US","Maine",118,0,0,"USA",327167434
2020-03-24,"US","Maryland",349,4,0,"USA",327167434
2020-03-24,"US","Massachusetts",1159,11,0,"USA",327167434
2020-03-24,"US","Michigan",1793,24,0,"USA",327167434
2020-03-24,"US","Minnesota",261,1,0,"USA",327167434
2020-03-24,"US","Mississippi",320,1,0,"USA",327167434
2020-03-24,"US","Missouri",257,7,0,"USA",327167434
2020-03-24,"US","Montana",51,0,0,"USA",327167434
2020-03-24,"US","Nebraska",66,0,0,"USA",327167434
2020-03-24,"US","Nevada",278,4,0,"USA",327167434
2020-03-24,"US","New Hampshire",101,1,0,"USA",327167434
2020-03-24,"US","New Jersey",3675,44,0,"USA",327167434
2020-03-24,"US","New Mexico",100,0,0,"USA",327167434
2020-03-24,"US","New York",25681,210,0,"USA",327167434
2020-03-24,"US","North Carolina",495,0,0,"USA",327167434
2020-03-24,"US","North Dakota",36,0,0,"USA",327167434
2020-03-24,"US","Ohio",567,8,0,"USA",327167434
2020-03-24,"US","Oklahoma",106,3,0,"USA",327167434
2020-03-24,"US","Oregon",210,8,0,"USA",327167434
2020-03-24,"US","Pennsylvania",946,8,0,"USA",327167434
2020-03-24,"US","Rhode Island",124,0,0,"USA",327167434
2020-03-24,"US","South Carolina",342,5,0,"USA",327167434
2020-03-24,"US","South Dakota",30,1,0,"USA",327167434
2020-03-24,"US","Tennessee",772,2,0,"USA",327167434
2020-03-24,"US","Texas",955,12,0,"USA",327167434
2020-03-24,"US","Utah",298,1,0,"USA",327167434
2020-03-24,"US","Vermont",95,7,0,"USA",327167434
2020-03-24,"US","Virginia",293,9,0,"USA",327167434
2020-03-24,"US","West Virginia",22,0,0,"USA",327167434
2020-03-24,"US","Wisconsin",481,5,0,"USA",327167434
2020-03-24,"US","Wyoming",29,0,0,"USA",327167434
2020-03-24,"US","Alabama",242,0,0,"USA",327167434
2020-03-24,"US","Puerto Rico",39,2,0,"USA",327167434
2020-03-24,"US","Guam",32,1,0,"USA",327167434
2020-03-24,"US","Virgin Islands",17,0,0,"USA",327167434
2020-03-24,"US","American Samoa",0,0,0,"USA",327167434
2020-03-24,"US","Northern Mariana Islands",0,0,0,"USA",327167434
2020-03-24,"US","Wuhan Evacuee",4,0,0,"USA",327167434
2020-03-24,"US","Recovered",0,0,348,"USA",327167434
2020-03-24,"Uzbekistan","",50,0,0,"UZB",32955400
2020-03-24,"Vatican","",4,0,0,"VAT",NA
2020-03-24,"Venezuela","",84,0,15,"VEN",28870195
2020-03-24,"Vietnam","",134,0,17,"VNM",95540395
2020-03-24,"Zambia","",3,0,0,"ZMB",17351822
2020-03-24,"Zimbabwe","",3,1,0,"ZWE",14439018
2020-03-25,"Afghanistan","",84,2,2,"AFG",37172386
2020-03-25,"Albania","",146,5,17,"ALB",2866376
2020-03-25,"Algeria","",302,21,65,"DZA",42228429
2020-03-25,"Andorra","",188,1,1,"AND",77006
2020-03-25,"Angola","",3,0,0,"AGO",30809762
2020-03-25,"Antigua and Barbuda","",3,0,0,"ATG",96286
2020-03-25,"Argentina","",387,8,52,"ARG",44494502
2020-03-25,"Armenia","",265,0,16,"ARM",2951776
2020-03-25,"Australia","New South Wales",1029,7,4,"AUS",24992369
2020-03-25,"Australia","Victoria",466,0,97,"AUS",24992369
2020-03-25,"Australia","Queensland",443,0,8,"AUS",24992369
2020-03-25,"Australia","South Australia",170,0,6,"AUS",24992369
2020-03-25,"Australia","Western Australia",175,1,1,"AUS",24992369
2020-03-25,"Australia","Tasmania",36,0,3,"AUS",24992369
2020-03-25,"Australia","Northern Territory",6,0,0,"AUS",24992369
2020-03-25,"Australia","Australian Capital Territory",39,0,0,"AUS",24992369
2020-03-25,"Austria","",5588,30,9,"AUT",8847037
2020-03-25,"Azerbaijan","",93,2,10,"AZE",9942334
2020-03-25,"Bahamas","",5,0,1,"BHS",385640
2020-03-25,"Bahrain","",419,4,177,"BHR",1569439
2020-03-25,"Bangladesh","",39,5,7,"BGD",161356039
2020-03-25,"Barbados","",18,0,0,"BRB",286641
2020-03-25,"Belarus","",86,0,29,"BLR",9485386
2020-03-25,"Belgium","",4937,178,547,"BEL",11422068
2020-03-25,"Belize","",2,0,0,"BLZ",383071
2020-03-25,"Benin","",6,0,0,"BEN",11485048
2020-03-25,"Bhutan","",2,0,0,"BTN",754394
2020-03-25,"Bolivia","",32,0,0,"BOL",11353142
2020-03-25,"Bosnia and Herzegovina","",176,3,2,"BIH",3323929
2020-03-25,"Brazil","",2554,59,2,"BRA",209469333
2020-03-25,"Brunei","",109,0,2,"BRN",428962
2020-03-25,"Bulgaria","",242,3,4,"BGR",7024216
2020-03-25,"Burkina Faso","",146,4,10,"BFA",19751535
2020-03-25,"Cabo Verde","",4,1,0,NA,NA
2020-03-25,"Cambodia","",96,0,10,"KHM",16249798
2020-03-25,"Cameroon","",75,1,2,"CMR",25216237
2020-03-25,"Canada","Ontario",688,8,0,"CAN",37058856
2020-03-25,"Canada","British Columbia",617,13,0,"CAN",37058856
2020-03-25,"Canada","Alberta",358,2,0,"CAN",37058856
2020-03-25,"Canada","Quebec",1342,6,0,"CAN",37058856
2020-03-25,"Canada","Diamond Princess",0,1,0,"CAN",37058856
2020-03-25,"Canada","Grand Princess",13,0,0,"CAN",37058856
2020-03-25,"Canada","New Brunswick",18,0,0,"CAN",37058856
2020-03-25,"Canada","Manitoba",35,0,0,"CAN",37058856
2020-03-25,"Canada","Saskatchewan",72,0,0,"CAN",37058856
2020-03-25,"Canada","Newfoundland and Labrador",35,0,0,"CAN",37058856
2020-03-25,"Canada","Prince Edward Island",5,0,0,"CAN",37058856
2020-03-25,"Canada","Nova Scotia",68,0,0,"CAN",37058856
2020-03-25,"Canada","Recovered",0,0,183,"CAN",37058856
2020-03-25,"Central African Republic","",3,0,0,"CAF",4666377
2020-03-25,"Chad","",3,0,0,"TCD",15477751
2020-03-25,"Chile","",1142,3,22,"CHL",18729160
2020-03-25,"China","Anhui",990,6,984,"CHN",1392730000
2020-03-25,"China","Beijing",561,8,403,"CHN",1392730000
2020-03-25,"China","Chongqing",578,6,570,"CHN",1392730000
2020-03-25,"China","Fujian",322,1,295,"CHN",1392730000
2020-03-25,"China","Gansu",136,2,119,"CHN",1392730000
2020-03-25,"China","Guangdong",1433,8,1336,"CHN",1392730000
2020-03-25,"China","Guangxi",254,2,250,"CHN",1392730000
2020-03-25,"China","Guizhou",146,2,144,"CHN",1392730000
2020-03-25,"China","Hainan",168,6,168,"CHN",1392730000
2020-03-25,"China","Hebei",319,6,310,"CHN",1392730000
2020-03-25,"China","Heilongjiang",484,13,468,"CHN",1392730000
2020-03-25,"China","Henan",1274,22,1250,"CHN",1392730000
2020-03-25,"China","Hong Kong",410,4,102,"CHN",1392730000
2020-03-25,"China","Hubei",67801,3163,60811,"CHN",1392730000
2020-03-25,"China","Hunan",1018,4,1014,"CHN",1392730000
2020-03-25,"China","Inner Mongolia",77,1,74,"CHN",1392730000
2020-03-25,"China","Jiangsu",638,0,631,"CHN",1392730000
2020-03-25,"China","Jiangxi",936,1,934,"CHN",1392730000
2020-03-25,"China","Jilin",94,1,92,"CHN",1392730000
2020-03-25,"China","Liaoning",127,2,124,"CHN",1392730000
2020-03-25,"China","Macau",30,0,10,"CHN",1392730000
2020-03-25,"China","Ningxia",75,0,75,"CHN",1392730000
2020-03-25,"China","Qinghai",18,0,18,"CHN",1392730000
2020-03-25,"China","Shaanxi",250,3,240,"CHN",1392730000
2020-03-25,"China","Shandong",769,7,752,"CHN",1392730000
2020-03-25,"China","Shanghai",433,5,330,"CHN",1392730000
2020-03-25,"China","Shanxi",134,0,133,"CHN",1392730000
2020-03-25,"China","Sichuan",547,3,536,"CHN",1392730000
2020-03-25,"China","Tianjin",145,3,133,"CHN",1392730000
2020-03-25,"China","Tibet",1,0,1,"CHN",1392730000
2020-03-25,"China","Xinjiang",76,3,73,"CHN",1392730000
2020-03-25,"China","Yunnan",176,2,172,"CHN",1392730000
2020-03-25,"China","Zhejiang",1241,1,1221,"CHN",1392730000
2020-03-25,"Colombia","",470,4,8,"COL",49648685
2020-03-25,"Congo (Brazzaville)","",4,0,0,"COG",5244363
2020-03-25,"Congo (Kinshasa)","",48,2,0,"COD",84068091
2020-03-25,"Costa Rica","",201,2,2,"CRI",4999441
2020-03-25,"Croatia","",442,1,22,"HRV",4089400
2020-03-25,"Cuba","",57,1,1,"CUB",11338138
2020-03-25,"Cyprus","",132,3,3,"CYP",1189265
2020-03-25,"Czech Republic","",1654,6,10,"CZE",10625695
2020-03-25,"Denmark","",1724,34,1,"DNK",5797446
2020-03-25,"Denmark","Faroe Islands",132,0,38,"DNK",5797446
2020-03-25,"Denmark","Greenland",6,0,2,"DNK",5797446
2020-03-25,"Diamond Princess","Ship",712,10,587,NA,NA
2020-03-25,"Djibouti","",11,0,0,"DJI",958920
2020-03-25,"Dominica","",7,0,0,"DMA",71625
2020-03-25,"Dominican Republic","",392,10,3,"DOM",10627165
2020-03-25,"Ecuador","",1173,28,3,"ECU",17084357
2020-03-25,"Egypt","",456,21,95,"EGY",98423595
2020-03-25,"El Salvador","",9,0,0,"SLV",6420744
2020-03-25,"Equatorial Guinea","",9,0,0,"GNQ",1308974
2020-03-25,"Eritrea","",4,0,0,"ERI",NA
2020-03-25,"Estonia","",404,1,8,"EST",1320884
2020-03-25,"Eswatini","",4,0,0,NA,NA
2020-03-25,"Ethiopia","",12,0,0,"ETH",109224559
2020-03-25,"Fiji","",5,0,0,"FJI",883483
2020-03-25,"Finland","",880,3,10,"FIN",5518050
2020-03-25,"France","",25233,1331,3900,"FRA",66987244
2020-03-25,"France","Saint Barthelemy",3,0,0,"FRA",66987244
2020-03-25,"France","St Martin",11,0,0,"FRA",66987244
2020-03-25,"France","French Polynesia",25,0,0,"FRA",66987244
2020-03-25,"France","French Guiana",28,0,6,"FRA",66987244
2020-03-25,"France","Mayotte",36,0,0,"FRA",66987244
2020-03-25,"France","Guadeloupe",73,1,0,"FRA",66987244
2020-03-25,"France","Reunion",111,0,1,"FRA",66987244
2020-03-25,"France","New Caledonia",14,0,0,"FRA",66987244
2020-03-25,"France","Martinique",66,1,0,"FRA",66987244
2020-03-25,"Gabon","",6,1,0,"GAB",2119275
2020-03-25,"Gambia","",3,1,0,"GMB",2280102
2020-03-25,"Georgia","",75,0,10,"GEO",3731000
2020-03-25,"Germany","",37323,206,3547,"DEU",82927922
2020-03-25,"Ghana","",93,4,0,"GHA",29767108
2020-03-25,"Greece","",821,22,36,"GRC",10727668
2020-03-25,"Grenada","",1,0,0,"GRD",111454
2020-03-25,"Guatemala","",24,1,4,"GTM",17247807
2020-03-25,"Guinea","",4,0,0,"GIN",12414318
2020-03-25,"Guinea-Bissau","",2,0,0,"GNB",1874309
2020-03-25,"Guyana","",5,1,0,"GUY",779004
2020-03-25,"Haiti","",8,0,0,"HTI",11123176
2020-03-25,"Honduras","",36,0,0,"HND",9587522
2020-03-25,"Hungary","",226,10,21,"HUN",9768785
2020-03-25,"Iceland","",737,2,56,"ISL",353574
2020-03-25,"India","",657,12,43,"IND",1352617328
2020-03-25,"Indonesia","",790,58,31,"IDN",267663435
2020-03-25,"Iran","",27017,2077,9625,"IRN",81800269
2020-03-25,"Iraq","",346,29,103,"IRQ",38433600
2020-03-25,"Ireland","",1564,9,5,"IRL",4853506
2020-03-25,"Israel","",2369,5,58,"ISR",8883800
2020-03-25,"Italy","Abruzzo",813,52,23,"ITA",1315196
2020-03-25,"Italy","Basilicata",113,1,0,"ITA",567118
2020-03-25,"Italy","Calabria",351,11,7,"ITA",1956687
2020-03-25,"Italy","Campania",1199,74,53,"ITA",5826860
2020-03-25,"Italy","Emilia-Romagna",10054,1077,721,"ITA",4452629
2020-03-25,"Italy","Friuli Venezia Giulia",1139,70,158,"ITA",1216853
2020-03-25,"Italy","Lazio",1901,95,131,"ITA",5896693
2020-03-25,"Italy","Liguria",2305,254,225,"ITA",1556981
2020-03-25,"Italy","Lombardia",32346,4474,7281,"ITA",10036258
2020-03-25,"Italy","Marche",2934,287,8,"ITA",1531753
2020-03-25,"Italy","Molise",73,8,12,"ITA",308493
2020-03-25,"Italy","P.A. Bolzano",858,43,67,"ITA",527750
2020-03-25,"Italy","P.A. Trento",1222,74,90,"ITA",539898
2020-03-25,"Italy","Piemonte",6024,449,19,"ITA",4375865
2020-03-25,"Italy","Puglia",1093,48,22,"ITA",4048242
2020-03-25,"Italy","Sardegna",442,18,12,"ITA",1648176
2020-03-25,"Italy","Sicilia",994,25,33,"ITA",5026989
2020-03-25,"Italy","Toscana",2972,142,54,"ITA",3736968
2020-03-25,"Italy","Umbria",710,19,5,"ITA",884640
2020-03-25,"Italy","Valle d'Aosta",401,24,2,"ITA",126202
2020-03-25,"Italy","Veneto",6442,258,439,"ITA",4903722
2020-03-25,"Ivory Coast","",80,0,3,"CIV",25069229
2020-03-25,"Jamaica","",26,1,2,"JAM",2934855
2020-03-25,"Japan","",1307,45,310,"JPN",126529100
2020-03-25,"Jordan","",172,0,1,"JOR",9956011
2020-03-25,"Kazakhstan","",81,0,0,"KAZ",18276499
2020-03-25,"Kenya","",28,0,1,"KEN",51393010
2020-03-25,"Kuwait","",195,0,43,"KWT",4137309
2020-03-25,"Kyrgyzstan","",44,0,0,"KGZ",6315800
2020-03-25,"Laos","",3,0,0,"LAO",7061507
2020-03-25,"Latvia","",221,0,1,"LVA",1926542
2020-03-25,"Lebanon","",333,6,20,"LBN",6848925
2020-03-25,"Liberia","",3,0,0,"LBR",4818977
2020-03-25,"Libya","",1,0,0,"LBY",6678567
2020-03-25,"Liechtenstein","",51,0,0,"LIE",37910
2020-03-25,"Lithuania","",274,4,1,"LTU",2789533
2020-03-25,"Luxembourg","",1333,8,6,"LUX",607728
2020-03-25,"Madagascar","",19,0,0,"MDG",26262368
2020-03-25,"Malaysia","",1796,20,199,"MYS",31528585
2020-03-25,"Maldives","",13,0,8,"MDV",515696
2020-03-25,"Mali","",2,0,0,"MLI",19077690
2020-03-25,"Malta","",129,0,2,"MLT",483530
2020-03-25,"Mauritania","",2,0,0,"MRT",4403319
2020-03-25,"Mauritius","",48,2,0,"MUS",1265303
2020-03-25,"Mexico","",405,5,4,"MEX",126190788
2020-03-25,"Moldova","",149,1,2,"MDA",3545883
2020-03-25,"Monaco","",31,0,1,"MCO",38682
2020-03-25,"Mongolia","",10,0,0,"MNG",3170208
2020-03-25,"Montenegro","",52,1,0,"MNE",622345
2020-03-25,"Morocco","",225,6,7,"MAR",36029138
2020-03-25,"Mozambique","",5,0,0,"MOZ",29495962
2020-03-25,"Namibia","",7,0,2,"NAM",2448255
2020-03-25,"Nepal","",3,0,1,"NPL",28087871
2020-03-25,"Netherlands","",6412,356,3,"NLD",17231017
2020-03-25,"Netherlands","Curacao",6,1,0,"NLD",17231017
2020-03-25,"Netherlands","Aruba",17,0,1,"NLD",17231017
2020-03-25,"Netherlands","Sint Maarten",3,0,0,"NLD",17231017
2020-03-25,"New Zealand","",205,0,22,"NZL",4885500
2020-03-25,"Nicaragua","",2,0,0,"NIC",6465513
2020-03-25,"Niger","",7,1,0,"NER",22442948
2020-03-25,"Nigeria","",51,1,2,"NGA",195874740
2020-03-25,"North Macedonia","",177,3,1,"MKD",2082958
2020-03-25,"Norway","",3084,14,6,"NOR",5314336
2020-03-25,"Oman","",99,0,17,"OMN",4829483
2020-03-25,"Pakistan","",1063,8,21,"PAK",212215030
2020-03-25,"Panama","",443,8,1,"PAN",4176873
2020-03-25,"Papua New Guinea","",1,0,0,"PNG",8606316
2020-03-25,"Paraguay","",37,3,0,"PRY",6956071
2020-03-25,"Peru","",480,9,1,"PER",31989256
2020-03-25,"Philippines","",636,38,26,"PHL",106651922
2020-03-25,"Poland","",1051,14,7,"POL",37978548
2020-03-25,"Portugal","",2995,43,22,"PRT",10281762
2020-03-25,"Qatar","",537,0,41,"QAT",2781677
2020-03-25,"Romania","",906,17,86,"ROU",19473936
2020-03-25,"Russia","",658,3,29,"RUS",144478050
2020-03-25,"Rwanda","",41,0,0,"RWA",12301939
2020-03-25,"Saint Kitts and Nevis","",2,0,0,"KNA",52441
2020-03-25,"Saint Lucia","",3,0,0,"LCA",181889
2020-03-25,"Saint Vincent and the Grenadines","",1,0,0,"VCT",110210
2020-03-25,"San Marino","",208,21,4,"SMR",33785
2020-03-25,"Saudi Arabia","",900,2,29,"SAU",33699947
2020-03-25,"Senegal","",99,0,9,"SEN",15854360
2020-03-25,"Serbia","",384,4,15,"SRB",6982084
2020-03-25,"Seychelles","",7,0,0,"SYC",96762
2020-03-25,"Singapore","",631,2,160,"SGP",5638676
2020-03-25,"Slovakia","",216,0,7,"SVK",5447011
2020-03-25,"Slovenia","",528,5,10,"SVN",2067372
2020-03-25,"Somalia","",1,0,0,"SOM",15008154
2020-03-25,"South Africa","",709,0,12,"ZAF",57779622
2020-03-25,"South Korea","",9137,126,3730,"KOR",51635256
2020-03-25,"Spain","",49515,3647,5367,"ESP",46723749
2020-03-25,"Sri Lanka","",102,0,3,"LKA",21670000
2020-03-25,"Sudan","",3,1,0,"SDN",41801533
2020-03-25,"Suriname","",8,0,0,"SUR",575991
2020-03-25,"Sweden","",2526,62,16,"SWE",10183175
2020-03-25,"Switzerland","",10897,153,131,"CHE",8516543
2020-03-25,"Syria","",5,0,0,"SYR",16906283
2020-03-25,"Taiwan","",235,2,29,"TWN",NA
2020-03-25,"Tanzania","",12,0,0,"TZA",56318348
2020-03-25,"Thailand","",934,4,70,"THA",69428524
2020-03-25,"Timor-Leste","",1,0,0,NA,NA
2020-03-25,"Togo","",23,0,1,"TGO",7889094
2020-03-25,"Trinidad and Tobago","",60,1,0,"TTO",1389858
2020-03-25,"Tunisia","",173,5,2,"TUN",11565204
2020-03-25,"Turkey","",2433,59,26,"TUR",82319724
2020-03-25,"Uganda","",14,0,0,"UGA",42723139
2020-03-25,"UK","",9529,465,135,"GBR",66488991
2020-03-25,"UK","Channel Islands",46,0,0,"GBR",66488991
2020-03-25,"UK","Gibraltar",26,0,5,"GBR",66488991
2020-03-25,"UK","Cayman Islands",8,1,0,"GBR",66488991
2020-03-25,"UK","Montserrat",1,0,0,"GBR",66488991
2020-03-25,"UK","Bermuda",7,0,0,"GBR",66488991
2020-03-25,"UK","Isle of Man",23,0,0,"GBR",66488991
2020-03-25,"Ukraine","",145,5,1,"UKR",44622516
2020-03-25,"United Arab Emirates","",333,2,52,"ARE",9630959
2020-03-25,"Uruguay","",189,0,0,"URY",3449299
2020-03-25,"US","Washington",2591,133,0,"USA",327167434
2020-03-25,"US","Illinois",1865,19,0,"USA",327167434
2020-03-25,"US","Arizona",401,6,0,"USA",327167434
2020-03-25,"US","California",2998,65,0,"USA",327167434
2020-03-25,"US","Alaska",41,1,0,"USA",327167434
2020-03-25,"US","Arkansas",280,2,0,"USA",327167434
2020-03-25,"US","Colorado",1021,16,0,"USA",327167434
2020-03-25,"US","Connecticut",875,19,0,"USA",327167434
2020-03-25,"US","Delaware",119,0,0,"USA",327167434
2020-03-25,"US","Diamond Princess",49,0,0,"USA",327167434
2020-03-25,"US","District of Columbia",187,2,0,"USA",327167434
2020-03-25,"US","Florida",1682,23,0,"USA",327167434
2020-03-25,"US","Georgia",1247,40,0,"USA",327167434
2020-03-25,"US","Grand Princess",28,1,0,"USA",327167434
2020-03-25,"US","Hawaii",91,0,0,"USA",327167434
2020-03-25,"US","Idaho",91,0,0,"USA",327167434
2020-03-25,"US","Indiana",477,14,0,"USA",327167434
2020-03-25,"US","Iowa",146,1,0,"USA",327167434
2020-03-25,"US","Kansas",134,3,0,"USA",327167434
2020-03-25,"US","Kentucky",197,5,0,"USA",327167434
2020-03-25,"US","Louisiana",1795,65,0,"USA",327167434
2020-03-25,"US","Maine",142,0,0,"USA",327167434
2020-03-25,"US","Maryland",425,4,0,"USA",327167434
2020-03-25,"US","Massachusetts",1838,15,0,"USA",327167434
2020-03-25,"US","Michigan",2296,43,0,"USA",327167434
2020-03-25,"US","Minnesota",286,1,0,"USA",327167434
2020-03-25,"US","Mississippi",377,3,0,"USA",327167434
